118,10961.0,11110,11120,11610
119,10960.0,13430,13440,14180
120,10964.0,11170,11180,11270
121,10963.0,11160,11170,11290
122,10962.0,11090,11100,11240
123,10960.0,11200,11210,11340
124,10964.0,11020,11030,11280
125,10962.0,11050,11060,11670
126,10964.0,10990,10990,11010
127,10963.0,11340,11350,11970
128,10963.0,11020,11030,11300
129,10979.0,11070,11080,11500
130,10972.0,11010,11020,11350
131,10975.0,11040,11050,11380
132,10974.0,11020,11030,11300
133,10974.0,11130,11140,11980
134,10977.0,11020,11030,11250
135,10976.0,11240,11250,11420
136,10973.0,11030,11040,11240
137,10975.0,11100,11110,11520
138,10974.0,11090,11100,11150
139,10977.0,11060,11070,11100
140,10975.0,11020,11030,11120
141,10977.0,10990,10990,11540
142,10976.0,11160,11170,11490
143,10974.0,11210,11220,11250
144,10979.0,11100,11110,11420
145,10972.0,12120,12130,12660
146,10972.0,11000,11010,11030
147,10974.0,11050,11060,11220
148,10978.0,11050,11060,11280
149,10979.0,11010,11020,11560
150,10970.0,11170,11180,11210
151,10972.0,11530,11540,11980
152,10975.0,11090,11100,11660
153,10975.0,11110,11120,11440
154,10974.0,11100,11110,11340
155,10982.0,11080,11090,11350
156,10981.0,11010,11020,11080
157,10981.0,11270,11280,12590
158,10981.0,11010,11010,11030
159,10981.0,11060,11070,11180
160,10982.0,11060,11070,11510
161,10981.0,11070,11080,11110
162,10998.0,11190,11190,11240
163,10992.0,11090,11100,12060
164,11009.0,11050,11060,12600
165,11000.0,11090,11100,11510
166,11005.0,11150,11160,11960
167,11003.0,11090,11100,11180
168,11008.0,11090,11100,11460
169,11005.0,11030,11030,11340
170,11014.0,11110,11120,11210
171,11016.0,11110,11120,15340
172,11029.0,11160,11170,11940
173,11025.0,11060,11070,11440
174,11027.0,11050,11050,12870
175,11029.0,11250,11260,12060
176,11022.0,11790,11800,12680
177,11031.0,11160,11170,11490
178,11033.0,11090,11100,12060
179,11040.0,11130,11140,11300
180,11042.0,11130,11140,12260
181,11051.0,11150,11160,11740
182,11058.0,11110,11120,11770
183,11052.0,11070,11070,11250
184,11058.0,12430,12440,12470
185,11061.0,11380,11390,11740
186,11073.0,11150,11160,13330
187,11087.0,11130,11140,11480
188,11087.0,11250,11260,11620
189,11080.0,11220,11230,11420
190,11093.0,11120,11130,11600
191,11091.0,11610,11620,12310
192,11098.0,11280,11290,12210
193,11099.0,11160,11170,12970
194,11098.0,11240,11250,11520
195,11100.0,11460,11470,11500
196,11109.0,11160,11170,11460
197,11103.0,11140,11150,11860
198,11105.0,11240,11250,12090
199,11117.0,11250,11260,12040
200,11119.0,11130,11140,11160
201,11126.0,11290,11300,11790
202,11124.0,11430,11440,11460
203,11122.0,11150,11150,11400
204,11122.0,11300,11310,11920
205,11125.0,11260,11270,11780
206,11121.0,11220,11230,12930
207,11125.0,11190,11200,11390
208,11133.0,11160,11170,12370
209,11138.0,11160,11170,11190
210,11141.0,11270,11280,11820
211,11157.0,11210,11220,11900
212,11162.0,11300,11310,11940
213,11168.0,11420,11430,13030
214,11168.0,11230,11240,11620
215,11173.0,11370,11380,11880
216,11177.0,11250,11260,11990
217,11178.0,11430,11440,12290
218,11177.0,11210,11220,12240
219,11177.0,11300,11310,11850
220,11181.0,11220,11230,12690
221,11194.0,11330,11340,11930
222,11198.0,11280,11290,12030
223,11196.0,11500,11510,11530
224,11194.0,11210,11210,11420
225,11195.0,11410,11420,11910
226,11200.0,11240,11250,11760
227,11200.0,11210,11210,11910
228,11207.0,11310,11320,11970
229,11211.0,11360,11370,11870
230,11212.0,12370,12380,12430
231,11210.0,11230,11230,12040
232,11231.0,11280,11290,11560
233,11236.0,11320,11330,11930
234,11237.0,11280,11290,11830
235,11237.0,11480,11490,12380
236,11247.0,11450,11460,11630
237,11240.0,11390,11400,11800
238,11249.0,11450,11460,12930
239,11259.0,11330,11340,11480
240,11276.0,11500,11510,12690
241,11273.0,11630,11640,12450
242,11273.0,11370,11380,11570
243,11271.0,11290,11290,12920
244,11283.0,11420,11430,11890
245,11285.0,11330,11340,12310
246,11280.0,11370,11380,12030
247,11283.0,11380,11390,11640
248,11285.0,11450,11460,11690
249,11292.0,11320,11330,11620
250,11301.0,11950,11950,12700
251,11309.0,11370,11380,11780
252,11317.0,11440,11450,11750
253,11314.0,11430,11440,11790
254,11329.0,11350,11350,11620
255,11326.0,11380,11390,12010
256,11332.0,11370,11380,11960
257,11341.0,11460,11470,11740
258,11355.0,11480,11490,12110
259,11357.0,11480,11490,12410
260,11350.0,11520,11530,11650
261,11369.0,11440,11450,12160
262,11367.0,11430,11440,12040
263,11368.0,11460,11470,11490
264,11370.0,11460,11470,11670
265,11386.0,11700,11710,14450
266,11392.0,11410,11410,12280
267,11396.0,11420,11430,12350
268,11408.0,11560,11570,12190
269,11413.0,11500,11510,11880
270,11415.0,11430,11430,11710
271,11411.0,11520,11530,12230
272,11413.0,11500,11510,12590
273,11411.0,11550,11560,12090
274,11420.0,11610,11620,12060
275,11425.0,11480,11490,11810
276,11420.0,11430,11430,11870
277,11437.0,13570,13570,13590
278,11438.0,11450,11450,11740
279,11436.0,11520,11530,11780
280,11444.0,11470,11470,11700
281,11452.0,11560,11570,12270
282,11457.0,11710,11720,12350
283,11450.0,11580,11590,11820
284,11466.0,11720,11730,12510
285,11460.0,11580,11590,12040
286,11475.0,11560,11570,11910
287,11488.0,11610,11620,12040
288,11482.0,11560,11570,12230
289,11485.0,11580,11590,12250
290,11480.0,12190,12190,12630
291,11496.0,11530,11540,12650
292,11501.0,11770,11780,13330
293,11507.0,11670,11680,12260
294,11519.0,11540,11550,12180
295,11514.0,12310,12320,12530
296,11512.0,11630,11640,11830
297,11510.0,11600,11610,11640
298,11527.0,11630,11640,12010
299,11520.0,11630,11640,12180
300,11537.0,11650,11660,11990
301,11543.0,11710,11720,11740
302,11547.0,11920,11930,12360
303,11559.0,11640,11650,11840
304,11555.0,11600,11610,12820
305,11566.0,11640,11650,12220
306,11569.0,11700,11710,13780
307,11573.0,11800,11810,12770
308,11577.0,11700,11710,11990
309,11611.0,11740,11750,13150
310,11613.0,11650,11660,11690
311,11616.0,12350,12360,12840
312,11619.0,11730,11740,12190
313,11621.0,11710,11720,12280
314,11626.0,11880,11890,12230
315,11628.0,11670,11680,12310
316,11631.0,11650,11650,12270
317,11633.0,11710,11720,12030
318,11643.0,11790,11800,11840
319,11645.0,11850,11860,12230
320,11640.0,11770,11780,12570
321,11649.0,11670,11670,12010
322,11644.0,11730,11740,13020
323,11656.0,11680,11690,12280
324,11654.0,11840,11850,11880
325,11663.0,11710,11720,12410
326,11701.0,11780,11790,12130
327,11713.0,11820,11830,12060
328,11719.0,11800,11810,12310
329,11723.0,11790,11800,12060
330,11721.0,11770,11780,12570
331,11736.0,11770,11780,12720
332,11734.0,11890,11900,12380
333,11739.0,11920,11930,12350
334,11755.0,11920,11930,12470
335,11751.0,13500,13510,13530
336,11761.0,11810,11820,12330
337,11768.0,12270,12280,13050
338,11777.0,11990,12000,12440
339,11777.0,11880,11890,12200
340,11785.0,11810,11810,12990
341,11780.0,12020,12030,13740
342,11792.0,11950,11960,12660
343,11817.0,11950,11960,12850
344,11829.0,11850,11860,12010
345,11822.0,11930,11940,12170
346,11826.0,11950,11960,13140
347,11830.0,11870,11880,12800
348,11836.0,12120,12130,13480
349,11834.0,11950,11960,12150
350,11849.0,11970,11980,12260
351,11843.0,11870,11870,12140
352,11867.0,11900,11910,13280
353,11863.0,11930,11940,12000
354,11861.0,12020,12030,12530
355,11861.0,11950,11960,12640
356,11877.0,11930,11940,12620
357,11879.0,12120,12130,12990
358,11876.0,11940,11950,12060
359,11891.0,11910,11910,12780
360,11894.0,12020,12030,12660
361,11906.0,12000,12010,12690
362,11918.0,12070,12080,12950
363,11939.0,11970,11980,13300
364,11942.0,11990,12000,12980
365,11956.0,12050,12060,12360
366,11953.0,12050,12060,12530
367,11963.0,12140,12150,12350
368,11967.0,12040,12050,12410
369,11973.0,12100,12110,12920
370,11979.0,12030,12040,12490
371,11972.0,12040,12050,13010
372,11982.0,12110,12120,12610
373,11986.0,12080,12090,12510
374,11992.0,12010,12010,13250
375,12003.0,12040,12050,12650
376,12005.0,12120,12130,13280
377,12008.0,12090,12100,12820
378,12016.0,12030,12040,12520
379,12014.0,12270,12280,12310
380,12014.0,12130,12140,12650
381,12027.0,12120,12130,13320
382,12031.0,12120,12130,12920
383,12036.0,12170,12180,12840
384,12043.0,12140,12150,12530
385,12046.0,12090,12100,12390
386,12042.0,12070,12080,12460
387,12061.0,12190,12200,12810
388,12067.0,12450,12460,13560
389,12074.0,12200,12210,12240
390,12077.0,12090,12090,12110
391,12072.0,12220,12230,12880
392,12087.0,12150,12160,12550
393,12089.0,12260,12270,12480
394,12094.0,12340,12350,12840
395,12094.0,12280,12290,12490
396,12092.0,12110,12110,12820
397,12106.0,12290,12300,12770
398,12100.0,12220,12230,12640
399,12120.0,12180,12190,14480
400,12133.0,12210,12220,12430
401,12148.0,12230,12240,13490
402,12153.0,12200,12210,12540
403,12158.0,12330,12340,13280
404,12158.0,12300,12310,12340
405,12176.0,12740,12750,13060
406,12172.0,12230,12240,12970
407,12187.0,12210,12220,15080
408,12188.0,12440,12450,13270
409,12181.0,12210,12210,12440
410,12180.0,12390,12400,12760
411,12191.0,12340,12350,12830
412,12201.0,12270,12280,12510
413,12217.0,12410,12420,12760
414,12211.0,12230,12230,12460
415,12220.0,12440,12450,12480
416,12223.0,12380,12390,13180
417,12222.0,12340,12350,12720
418,12238.0,12360,12370,13470
419,12234.0,12330,12340,12850
420,12252.0,12300,12310,12750
421,12252.0,12330,12340,12790
422,12257.0,12430,12440,13330
423,12264.0,12510,12520,12890
424,12264.0,12380,12390,13000
425,12265.0,12310,12320,12720
426,12279.0,12370,12380,13990
427,12286.0,12390,12400,13050
428,12292.0,12310,12310,12970
429,12296.0,12370,12380,12640
430,12297.0,12340,12350,13330
431,12315.0,12460,12470,13200
432,12310.0,12350,12360,12660
433,12313.0,12390,12400,12920
434,12311.0,12460,12470,13890
435,12321.0,12510,12520,13280
436,12322.0,12480,12490,12680
437,12339.0,12460,12470,12740
438,12331.0,12480,12490,13030
439,12331.0,12470,12480,13000
440,12338.0,12410,12420,12570
441,12343.0,12670,12680,12970
442,12342.0,12480,12490,13480
443,12362.0,12540,12550,13550
444,12362.0,12600,12610,13020
445,12368.0,12620,12630,12900
446,12375.0,12670,12680,12710
447,12374.0,12540,12550,13400
448,12386.0,12470,12480,12510
449,12387.0,12520,12530,12930
450,12384.0,12610,12620,14150
451,12391.0,12450,12460,14150
452,12395.0,12460,12470,12850
453,12405.0,12430,12430,12840
454,12413.0,12540,12550,12950
455,12422.0,12610,12620,12720
456,12436.0,12530,12540,12960
457,12455.0,12590,12600,14680
458,12451.0,12570,12580,13150
459,12463.0,12510,12520,12690
460,12475.0,12580,12590,12960
461,12471.0,12540,12550,12750
462,12477.0,12550,12560,12630
463,12486.0,12590,12600,13240
464,12492.0,12650,12660,13670
465,12501.0,12770,12780,12810
466,12510.0,12710,12720,13200
467,12517.0,12620,12630,12840
468,12527.0,12660,12670,15790
469,12540.0,12570,12580,13160
470,12556.0,12730,12740,13130
471,12553.0,12670,12680,12810
472,12563.0,12590,12590,13370
473,12567.0,12740,12750,12940
474,12569.0,12630,12640,13160
475,12576.0,12710,12720,13170
476,12570.0,12810,12820,13460
477,12584.0,12740,12750,13340
478,12582.0,12870,12880,13760
479,12590.0,12660,12670,13010
480,12590.0,12630,12640,13100
481,12605.0,12760,12770,13390
482,12618.0,12950,12950,12970
483,12627.0,12750,12760,13080
484,12633.0,12730,12740,13290
485,12630.0,12700,12710,13910
486,12652.0,12790,12800,13400
487,12654.0,12710,12720,12990
488,12650.0,12750,12760,12950
489,12657.0,12750,12760,14180
490,12661.0,12780,12790,13360
491,12683.0,12810,12820,13420
492,12689.0,12890,12900,13440
493,12683.0,12710,12710,13650
494,12682.0,12770,12780,14790
495,12694.0,12760,12770,13070
496,12712.0,12830,12840,13700
497,12714.0,12800,12810,13240
498,12740.0,12830,12840,13610
499,12749.0,12810,12820,13040
500,12760.0,12800,12810,13490
501,12769.0,12900,12910,15620
502,12770.0,12950,12960,13510
503,12775.0,12930,12940,15360
504,12776.0,13040,13050,13570
505,12785.0,13100,13110,13350
506,12795.0,12810,12810,13510
507,12809.0,12910,12920,12940
508,12818.0,12880,12890,12920
509,12813.0,12960,12970,13430
510,12817.0,12940,12950,14090
511,12815.0,12830,12840,13160
512,12824.0,12980,12990,13240
513,12830.0,13010,13020,13460
514,12849.0,12950,12960,13430
515,12847.0,12930,12940,13410
516,12850.0,13350,13360,14450
517,12866.0,13050,13060,13480
518,12872.0,12900,12910,13210
519,12874.0,13050,13060,13550
520,12875.0,13080,13090,14300
521,12889.0,14430,14430,16130
522,12883.0,12930,12940,13260
523,12889.0,13230,13230,13450
524,12885.0,13020,13030,14000
525,12890.0,13160,13170,14930
526,12892.0,13040,13050,13070
527,12898.0,12950,12960,13290
528,12897.0,13060,13070,13740
529,12900.0,12970,12980,13370
530,12940.0,13120,13130,14100
531,12957.0,13040,13050,13960
532,12966.0,13180,13190,14610
533,12975.0,13080,13090,13120
534,12971.0,12990,13000,13560
535,12980.0,13040,13050,13600
536,12983.0,13050,13060,13080
537,12994.0,13190,13200,13950
538,13004.0,13220,13230,14680
539,13013.0,13110,13120,13300
540,13022.0,13060,13070,13570
541,13032.0,13130,13140,13690
542,13043.0,13150,13160,13180
543,13045.0,13180,13190,13750
544,13055.0,13110,13120,13490
545,13066.0,13260,13270,13600
546,13068.0,13150,13160,13880
547,13086.0,13210,13220,14680
548,13097.0,14190,14200,14840
549,13105.0,13140,13150,13510
550,13118.0,13190,13200,13850
551,13116.0,13170,13180,13760
552,13148.0,13230,13240,13500
553,13156.0,13250,13260,13610
554,13157.0,13180,13190,14410
555,13169.0,13190,13200,13220
556,13160.0,13230,13240,13430
557,13162.0,13270,13280,14380
558,13170.0,13280,13290,13610
559,13171.0,13300,13310,14370
560,13178.0,13320,13330,14740
561,13196.0,13230,13240,13630
562,13197.0,13330,13340,13600
563,13207.0,13320,13330,13580
564,13207.0,13320,13330,13740
565,13216.0,13360,13370,14060
566,13228.0,14360,14370,14540
567,13240.0,13320,13330,13620
568,13258.0,13440,13450,13720
569,13278.0,13410,13420,13900
570,13296.0,13380,13390,14420
571,13295.0,13360,13370,14450
572,13300.0,13480,13490,13950
573,13319.0,13590,13600,15000
574,13323.0,13450,13460,13810
575,13341.0,13410,13420,14370
576,13359.0,13400,13410,16030
577,13376.0,13390,13390,13680
578,13377.0,13440,13450,13610
579,13379.0,14410,14420,14440
580,13384.0,13430,13440,14250
581,13417.0,13600,13610,14760
582,13414.0,13430,13430,14110
583,13425.0,13550,13560,14280
584,13446.0,13510,13520,14630
585,13469.0,13670,13680,14420
586,13481.0,13620,13630,13660
587,13487.0,13690,13700,15580
588,13486.0,13650,13660,13690
589,13482.0,13730,13740,16030
590,13499.0,13630,13640,14110
591,13493.0,13630,13640,14080
592,13500.0,13850,13850,16710
593,13503.0,13670,13680,14020
594,13503.0,13700,13710,14280
595,13515.0,13630,13640,14500
596,13510.0,13610,13620,13640
597,13514.0,13610,13620,14540
598,13523.0,14400,14410,14670
599,13521.0,13750,13760,14710
600,13535.0,13630,13640,14150
601,13534.0,13600,13610,14400
602,13539.0,13720,13730,14690
603,13542.0,13760,13770,15270
604,13557.0,13610,13620,14560
605,13553.0,13570,13570,14150
606,13560.0,13630,13640,14060
607,13577.0,13890,13900,15020
608,13571.0,14020,14030,14380
609,13584.0,13660,13670,14550
610,13586.0,13770,13780,13810
611,13594.0,14250,14260,15050
612,13608.0,13630,13630,13950
613,13648.0,13730,13740,14150
614,13644.0,13750,13760,15360
615,13643.0,13830,13840,14280
616,13653.0,13690,13700,14160
617,13659.0,13850,13860,13950
618,13658.0,13900,13910,14140
619,13657.0,13670,13670,13980
620,13662.0,13720,13730,14670
621,13668.0,13830,13840,14280
622,13666.0,13700,13710,14020
623,13676.0,13880,13890,14410
624,13678.0,13870,13880,14670
625,13681.0,13860,13870,14410
626,13704.0,13830,13840,14820
627,13708.0,13730,13730,14010
628,13728.0,13850,13860,14040
629,13729.0,13860,13870,14990
630,13736.0,13810,13820,14180
631,13748.0,14050,14060,15140
632,13744.0,13780,13790,13840
633,13757.0,13850,13860,15090
634,13769.0,14030,14040,14720
635,13773.0,13950,13960,14110
636,13772.0,14320,14330,16850
637,13770.0,13980,13990,14020
638,13785.0,13820,13830,14560
639,13787.0,13890,13900,14330
640,13783.0,13890,13900,14980
641,13781.0,13920,13930,14650
642,13795.0,13870,13880,14420
643,13803.0,13930,13940,14320
644,13802.0,13870,13880,14420
645,13815.0,13980,13990,16850
646,13818.0,14060,14070,16890
647,13827.0,13860,13870,14640
648,13839.0,13970,13980,14330
649,13839.0,14020,14030,14790
650,13848.0,13960,13970,14670
651,13852.0,14060,14070,14100
652,13869.0,16300,16310,18990
653,13860.0,14060,14070,14930
654,13874.0,14060,14070,14770
655,13871.0,13950,13960,14080
656,13889.0,14090,14100,14330
657,13886.0,13950,13960,14120
658,13919.0,14090,14100,14130
659,13916.0,14010,14020,14310
660,13924.0,13960,13970,14620
661,13966.0,14150,14160,14180
662,13980.0,14160,14170,14860
663,13983.0,14060,14070,14680
664,13999.0,14220,14230,15040
665,14009.0,14150,14160,15210
666,14015.0,14260,14270,14540
667,14012.0,14100,14110,14540
668,14032.0,14090,14100,14970
669,14043.0,14240,14250,15300
670,14049.0,14330,14340,14980
671,14044.0,14150,14160,14940
672,14058.0,14200,14210,15120
673,14080.0,14130,14140,14480
674,14098.0,14240,14250,14610
675,14100.0,14230,14240,14900
676,14122.0,14240,14250,14670
677,14127.0,14180,14190,14210
678,14134.0,14350,14360,14800
679,14141.0,14240,14250,14890
680,14149.0,14260,14270,14860
681,14174.0,14330,14340,14910
682,14172.0,14220,14230,15080
683,14185.0,14460,14470,14830
684,14180.0,14190,14190,15040
685,14220.0,14380,14390,15060
686,14228.0,14500,14510,15070
687,14235.0,14370,14380,14640
688,14235.0,14250,14250,14560
689,14244.0,14280,14290,15080
690,14248.0,14330,14340,14370
691,14271.0,14430,14440,14730
692,14275.0,14290,14290,15160
693,14274.0,14620,14630,15450
694,14283.0,14310,14310,14550
695,14290.0,14310,14310,14610
696,14295.0,14380,14390,14590
697,14307.0,14340,14350,14710
698,14328.0,14440,14450,15230
699,14322.0,14550,14560,15030
700,14336.0,14420,14430,14550
701,14338.0,14400,14410,14820
702,14332.0,14390,14400,14540
703,14361.0,14450,14460,14940
704,14368.0,14520,14530,14830
705,14390.0,14440,14450,14810
706,14402.0,14570,14580,15100
707,14419.0,14550,14560,15100
708,14421.0,14570,14580,15020
709,14431.0,14510,14520,14690
710,14447.0,14530,14540,15090
711,14457.0,14580,14590,14620
712,14477.0,14630,14640,15260
713,14486.0,14620,14630,14860
714,14489.0,14620,14630,14650
715,14531.0,14580,14590,15290
716,14531.0,14810,14820,15690
717,14531.0,14680,14690,14720
718,14540.0,14650,14660,15190
719,14561.0,14590,14600,14910
720,14571.0,14630,14640,17800
721,14574.0,14620,14630,17740
722,14572.0,14810,14820,15630
723,14603.0,14710,14720,15540
724,14616.0,14660,14670,16370
725,14617.0,14750,14760,15090
726,14629.0,14840,14850,15820
727,14628.0,14750,14760,15400
728,14625.0,14850,14860,15550
729,14637.0,14660,14670,15040
730,14633.0,14680,14690,14930
731,14639.0,14710,14720,17480
732,14634.0,14750,14760,14990
733,14658.0,14900,14910,16040
734,14668.0,14740,14750,15700
735,14672.0,14780,14790,15600
736,14692.0,14720,14730,16010
737,14704.0,14780,14790,15270
738,14706.0,14820,14830,15480
739,14702.0,14830,14840,15260
740,14716.0,14810,14820,15920
741,14736.0,14860,14870,15020
742,14756.0,14820,14830,15290
743,14760.0,14930,14940,15530
744,14763.0,14790,14800,15160
745,14771.0,14890,14900,15120
746,14780.0,14820,14830,15630
747,14787.0,14920,14930,15660
748,14805.0,14960,14970,15360
749,14815.0,15170,15180,17440
750,14833.0,14920,14930,15830
751,14833.0,15050,15060,15410
752,14846.0,14950,14960,15690
753,14852.0,15010,15020,15640
754,14859.0,15100,15110,15370
755,14857.0,15120,15130,16180
756,14922.0,15110,15120,16170
757,14938.0,15090,15100,17100
758,14937.0,15110,15120,15320
759,14941.0,15070,15080,18230
760,14946.0,15030,15040,15760
761,14954.0,15020,15030,15810
762,14982.0,15240,15250,15610
763,14986.0,15500,15510,17420
764,14992.0,15040,15050,15300
765,15011.0,15150,15160,15190
766,15027.0,15140,15150,15450
767,15029.0,15290,15300,15710
768,15035.0,15140,15150,15920
769,15035.0,15370,15380,15690
770,15037.0,15150,15160,15580
771,15048.0,15200,15210,15750
772,15058.0,15190,15200,16210
773,15067.0,15180,15190,15440
774,15094.0,15190,15200,15460
775,15096.0,15310,15320,16090
776,15138.0,15190,15200,16080
777,15146.0,15280,15290,16300
778,15155.0,15280,15290,16270
779,15167.0,15260,15270,15520
780,15197.0,15230,15240,16000
781,15190.0,15330,15340,15730
782,15196.0,15280,15290,15690
783,15203.0,15440,15450,16370
784,15223.0,15410,15420,15980
785,15227.0,15340,15350,15720
786,15232.0,15450,15460,18260
787,15232.0,15420,15430,16090
788,15246.0,15410,15420,15810
789,15242.0,15470,15480,16090
790,15256.0,15380,15390,17230
791,15279.0,15340,15350,16360
792,15285.0,15400,15410,15930
793,15298.0,15400,15410,16900
794,15297.0,15340,15350,16270
795,15294.0,15500,15510,15970
796,15306.0,15370,15380,15410
797,15314.0,15540,15550,18100
798,15312.0,15340,15350,18100
799,15318.0,15350,15360,16070
800,15321.0,15410,15420,18540
801,15325.0,15430,15440,16380
802,15337.0,15370,15380,16770
803,15332.0,15480,15490,16270
804,15348.0,15440,15450,15830
805,15363.0,15390,15390,18100
806,15412.0,15570,15580,16350
807,15425.0,15500,15510,18470
808,15442.0,15570,15580,15610
809,15448.0,15490,15500,16050
810,15441.0,15550,15560,16190
811,15450.0,15670,15680,16830
812,15453.0,15610,15620,15650
813,15452.0,15520,15530,15830
814,15455.0,15680,15690,18350
815,15464.0,15700,15710,15990
816,15460.0,15590,15590,18390
817,15464.0,15880,15890,16450
818,15468.0,15640,15650,15680
819,15493.0,15890,15900,16980
820,15506.0,15770,15780,17930
821,15512.0,15590,15600,16040
822,15517.0,15530,15530,16270
823,15534.0,15720,15730,16350
824,15543.0,15670,15680,18640
825,15546.0,15600,15610,17150
826,15554.0,15660,15670,17020
827,15558.0,15820,15830,16140
828,15588.0,15890,15900,16440
829,15596.0,15680,15690,15870
830,15605.0,15670,15680,17020
831,15633.0,15870,15880,16170
832,15668.0,15780,15790,16990
833,15675.0,15720,15730,16950
834,15678.0,15770,15780,18820
835,15687.0,15850,15860,16690
836,15697.0,15830,15840,16240
837,15700.0,15720,15730,16280
838,15722.0,15900,15910,16110
839,15747.0,15840,15850,18830
840,15756.0,15880,15890,18760
841,15771.0,16250,16260,16450
842,15785.0,15830,15840,18710
843,15803.0,15910,15920,15950
844,15809.0,15910,15920,17630
845,15806.0,16070,16080,16440
846,15846.0,15960,15970,16410
847,15856.0,16030,16040,16640
848,15879.0,15990,16000,16600
849,15879.0,15890,15890,16400
850,15872.0,16000,16010,16040
851,15888.0,16030,16040,17130
852,15903.0,16160,16170,16670
853,15912.0,15930,15930,16190
854,15940.0,16070,16080,17980
855,15941.0,16040,16050,18460
856,15966.0,16210,16220,16320
857,15978.0,16120,16130,16790
858,15986.0,16510,16520,17830
859,15995.0,16140,16150,16350
860,16008.0,16360,16370,17090
861,16001.0,16060,16070,17130
862,16030.0,16160,16170,17540
863,16048.0,16110,16120,16430
864,16045.0,16190,16200,18880
865,16041.0,16090,16100,16380
866,16057.0,16100,16110,18890
867,16059.0,16220,16230,16480
868,16067.0,16250,16260,16980
869,16078.0,16230,16240,18880
870,16088.0,16250,16260,17080
871,16088.0,16200,16210,16440
872,16086.0,16230,16240,17970
873,16088.0,16130,16140,17420
874,16087.0,16260,16270,17520
